date,store_id,product_id,sales
2023-12-11,1,3,187
2023-12-12,1,3,190
2023-12-13,1,3,191
2023-12-14,1,3,182
2023-12-15,1,3,191
2023-12-16,1,3,184
2023-12-17,1,3,172
2023-12-18,1,3,184
2023-12-19,1,3,197
2023-12-20,1,3,195
2023-12-21,1,3,182
2023-12-22,1,3,179
2023-12-23,1,3,187
2023-12-24,1,3,176
2023-12-25,1,3,186
2023-12-26,1,3,189
2023-12-27,1,3,200
2023-12-28,1,3,193
2023-12-29,1,3,180
2023-12-30,1,3,172
2023-12-31,1,3,187
2023-01-01,1,4,82
2023-01-02,1,4,100
2023-01-03,1,4,108
2023-01-04,1,4,113
2023-01-05,1,4,103
2023-01-06,1,4,92
2023-01-07,1,4,87
2023-01-08,1,4,90
2023-01-09,1,4,98
2023-01-10,1,4,110
2023-01-11,1,4,109
2023-01-12,1,4,107
2023-01-13,1,4,94
2023-01-14,1,4,89
2023-01-15,1,4,81
2023-01-16,1,4,104
2023-01-17,1,4,109
2023-01-18,1,4,114
2023-01-19,1,4,89
2023-01-20,1,4,106
2023-01-21,1,4,89
2023-01-22,1,4,97
2023-01-23,1,4,95
2023-01-24,1,4,111
2023-01-25,1,4,104
2023-01-26,1,4,101
2023-01-27,1,4,105
2023-01-28,1,4,89
2023-01-29,1,4,94
2023-01-30,1,4,105
2023-01-31,1,4,111
2023-02-01,1,4,111
2023-02-02,1,4,107
2023-02-03,1,4,108
2023-02-04,1,4,91
2023-02-05,1,4,94
2023-02-06,1,4,106
2023-02-07,1,4,115
2023-02-08,1,4,117
2023-02-09,1,4,109
2023-02-10,1,4,91
2023-02-11,1,4,100
2023-02-12,1,4,88
2023-02-13,1,4,103
2023-02-14,1,4,106
2023-02-15,1,4,111
2023-02-16,1,4,108
2023-02-17,1,4,99
2023-02-18,1,4,95
2023-02-19,1,4,103
2023-02-20,1,4,105
2023-02-21,1,4,109
2023-02-22,1,4,117
2023-02-23,1,4,113
2023-02-24,1,4,92
2023-02-25,1,4,96
2023-02-26,1,4,99
2023-02-27,1,4,102
2023-02-28,1,4,118
2023-03-01,1,4,112
2023-03-02,1,4,108
2023-03-03,1,4,98
2023-03-04,1,4,94
2023-03-05,1,4,91
2023-03-06,1,4,97
2023-03-07,1,4,120
2023-03-08,1,4,110
2023-03-09,1,4,104
2023-03-10,1,4,89
2023-03-11,1,4,91
2023-03-12,1,4,90
2023-03-13,1,4,113
2023-03-14,1,4,118
2023-03-15,1,4,111
2023-03-16,1,4,121
2023-03-17,1,4,106
2023-03-18,1,4,94
2023-03-19,1,4,85
2023-03-20,1,4,117
2023-03-21,1,4,106
2023-03-22,1,4,107
2023-03-23,1,4,115
2023-03-24,1,4,114
2023-03-25,1,4,103
2023-03-26,1,4,101
2023-03-27,1,4,109
2023-03-28,1,4,118
2023-03-29,1,4,120
2023-03-30,1,4,112
2023-03-31,1,4,103
2023-04-01,1,4,96
2023-04-02,1,4,95
2023-04-03,1,4,105
2023-04-04,1,4,106
2023-04-05,1,4,116
2023-04-06,1,4,106
2023-04-07,1,4,97
2023-04-08,1,4,98
2023-04-09,1,4,106
2023-04-10,1,4,112
2023-04-11,1,4,107
2023-04-12,1,4,112
2023-04-13,1,4,117
2023-04-14,1,4,99
2023-04-15,1,4,97
2023-04-16,1,4,103
2023-04-17,1,4,103
2023-04-18,1,4,117
2023-04-19,1,4,111
2023-04-20,1,4,110
2023-04-21,1,4,106
2023-04-22,1,4,91
2023-04-23,1,4,103
2023-04-24,1,4,109
2023-04-25,1,4,119
2023-04-26,1,4,120
2023-04-27,1,4,120
2023-04-28,1,4,105
2023-04-29,1,4,97
2023-04-30,1,4,102
2023-05-01,1,4,112
2023-05-02,1,4,118
2023-05-03,1,4,120
2023-05-04,1,4,111
2023-05-05,1,4,102
2023-05-06,1,4,93
2023-05-07,1,4,111
2023-05-08,1,4,104
2023-05-09,1,4,115
2023-05-10,1,4,117
2023-05-11,1,4,119
2023-05-12,1,4,105
2023-05-13,1,4,107
2023-05-14,1,4,100
2023-05-15,1,4,112
2023-05-16,1,4,115
2023-05-17,1,4,132
2023-05-18,1,4,110
2023-05-19,1,4,109
2023-05-20,1,4,105
2023-05-21,1,4,106
2023-05-22,1,4,111
2023-05-23,1,4,119
2023-05-24,1,4,122
2023-05-25,1,4,116
2023-05-26,1,4,112
2023-05-27,1,4,113
2023-05-28,1,4,102
2023-05-29,1,4,105
2023-05-30,1,4,120
2023-05-31,1,4,135
2023-06-01,1,4,113
2023-06-02,1,4,117
2023-06-03,1,4,111
2023-06-04,1,4,102
2023-06-05,1,4,116
2023-06-06,1,4,129
2023-06-07,1,4,121
2023-06-08,1,4,117
2023-06-09,1,4,106
2023-06-10,1,4,99
2023-06-11,1,4,103
2023-06-12,1,4,108
2023-06-13,1,4,122
2023-06-14,1,4,120
2023-06-15,1,4,120
2023-06-16,1,4,102
2023-06-17,1,4,106
2023-06-18,1,4,111
2023-06-19,1,4,104
2023-06-20,1,4,124
2023-06-21,1,4,130
2023-06-22,1,4,113
2023-06-23,1,4,119
2023-06-24,1,4,107
2023-06-25,1,4,104
2023-06-26,1,4,115
2023-06-27,1,4,126
2023-06-28,1,4,125
2023-06-29,1,4,122
2023-06-30,1,4,107
2023-07-01,1,4,107
2023-07-02,1,4,101
2023-07-03,1,4,115
2023-07-04,1,4,119
2023-07-05,1,4,122
2023-07-06,1,4,127
2023-07-07,1,4,117
2023-07-08,1,4,110
2023-07-09,1,4,103
2023-07-10,1,4,115
2023-07-11,1,4,130
2023-07-12,1,4,127
2023-07-13,1,4,133
2023-07-14,1,4,115
2023-07-15,1,4,108
2023-07-16,1,4,108
2023-07-17,1,4,118
2023-07-18,1,4,124
2023-07-19,1,4,131
2023-07-20,1,4,127
2023-07-21,1,4,109
2023-07-22,1,4,101
2023-07-23,1,4,101
2023-07-24,1,4,120
2023-07-25,1,4,120
2023-07-26,1,4,117
2023-07-27,1,4,124
2023-07-28,1,4,126
2023-07-29,1,4,109
2023-07-30,1,4,115
2023-07-31,1,4,119
2023-08-01,1,4,126
2023-08-02,1,4,133
2023-08-03,1,4,122
2023-08-04,1,4,116
2023-08-05,1,4,111
2023-08-06,1,4,108
2023-08-07,1,4,124
2023-08-08,1,4,126
2023-08-09,1,4,125
2023-08-10,1,4,127
2023-08-11,1,4,111
2023-08-12,1,4,110
2023-08-13,1,4,112
2023-08-14,1,4,125
2023-08-15,1,4,130
2023-08-16,1,4,130
2023-08-17,1,4,129
2023-08-18,1,4,123
2023-08-19,1,4,114
2023-08-20,1,4,113
2023-08-21,1,4,114
2023-08-22,1,4,123
2023-08-23,1,4,129
2023-08-24,1,4,122
2023-08-25,1,4,116
2023-08-26,1,4,112
2023-08-27,1,4,116
2023-08-28,1,4,121
2023-08-29,1,4,132
2023-08-30,1,4,132
2023-08-31,1,4,116
2023-09-01,1,4,113
2023-09-02,1,4,111
2023-09-03,1,4,108
2023-09-04,1,4,125
2023-09-05,1,4,138
2023-09-06,1,4,138
2023-09-07,1,4,126
2023-09-08,1,4,126
2023-09-09,1,4,114
2023-09-10,1,4,113
2023-09-11,1,4,120
2023-09-12,1,4,129
2023-09-13,1,4,131
2023-09-14,1,4,128
2023-09-15,1,4,120
2023-09-16,1,4,114
2023-09-17,1,4,118
2023-09-18,1,4,129
2023-09-19,1,4,136
2023-09-20,1,4,126
2023-09-21,1,4,115
2023-09-22,1,4,124
2023-09-23,1,4,107
2023-09-24,1,4,115
2023-09-25,1,4,118
2023-09-26,1,4,123
2023-09-27,1,4,137
2023-09-28,1,4,133
2023-09-29,1,4,117
2023-09-30,1,4,102
2023-10-01,1,4,114
2023-10-02,1,4,127
2023-10-03,1,4,125
2023-10-04,1,4,136
2023-10-05,1,4,129
2023-10-06,1,4,124
2023-10-07,1,4,116
2023-10-08,1,4,113
2023-10-09,1,4,132
2023-10-10,1,4,133
2023-10-11,1,4,135
2023-10-12,1,4,126
2023-10-13,1,4,119
2023-10-14,1,4,112
2023-10-15,1,4,118
2023-10-16,1,4,135
2023-10-17,1,4,127
2023-10-18,1,4,128
2023-10-19,1,4,138
2023-10-20,1,4,121
2023-10-21,1,4,114
2023-10-22,1,4,124
2023-10-23,1,4,124
2023-10-24,1,4,144
2023-10-25,1,4,140
2023-10-26,1,4,129
2023-10-27,1,4,134
2023-10-28,1,4,115
2023-10-29,1,4,123
2023-10-30,1,4,129
2023-10-31,1,4,142
2023-11-01,1,4,145
2023-11-02,1,4,132
2023-11-03,1,4,120
2023-11-04,1,4,121
2023-11-05,1,4,117
2023-11-06,1,4,138
2023-11-07,1,4,137
2023-11-08,1,4,137
2023-11-09,1,4,134
2023-11-10,1,4,118
2023-11-11,1,4,114
2023-11-12,1,4,127
2023-11-13,1,4,126
2023-11-14,1,4,132
2023-11-15,1,4,142
2023-11-16,1,4,140
2023-11-17,1,4,129
2023-11-18,1,4,125
2023-11-19,1,4,118
2023-11-20,1,4,123
2023-11-21,1,4,145
2023-11-22,1,4,138
2023-11-23,1,4,133
2023-11-24,1,4,133
2023-11-25,1,4,123
2023-11-26,1,4,125
2023-11-27,1,4,141
2023-11-28,1,4,135
2023-11-29,1,4,145
2023-11-30,1,4,135
2023-12-01,1,4,128
2023-12-02,1,4,129
2023-12-03,1,4,126
2023-12-04,1,4,134
2023-12-05,1,4,144
2023-12-06,1,4,139
2023-12-07,1,4,132
2023-12-08,1,4,122
2023-12-09,1,4,112
2023-12-10,1,4,134
2023-12-11,1,4,126
2023-12-12,1,4,139
2023-12-13,1,4,140
2023-12-14,1,4,138
2023-12-15,1,4,132
2023-12-16,1,4,127
2023-12-17,1,4,122
2023-12-18,1,4,132
2023-12-19,1,4,142
2023-12-20,1,4,141
2023-12-21,1,4,145
2023-12-22,1,4,131
2023-12-23,1,4,127
2023-12-24,1,4,129
2023-12-25,1,4,139
2023-12-26,1,4,142
2023-12-27,1,4,137
2023-12-28,1,4,140
2023-12-29,1,4,126
2023-12-30,1,4,121
2023-12-31,1,4,129
2023-01-01,1,5,124
2023-01-02,1,5,128
2023-01-03,1,5,149
2023-01-04,1,5,151
2023-01-05,1,5,137
2023-01-06,1,5,134
2023-01-07,1,5,132
2023-01-08,1,5,130
2023-01-09,1,5,131
2023-01-10,1,5,144
2023-01-11,1,5,154
2023-01-12,1,5,143
2023-01-13,1,5,136
2023-01-14,1,5,130
2023-01-15,1,5,126
2023-01-16,1,5,135
2023-01-17,1,5,148
2023-01-18,1,5,152
2023-01-19,1,5,148
2023-01-20,1,5,130
2023-01-21,1,5,131
2023-01-22,1,5,137
2023-01-23,1,5,134
2023-01-24,1,5,154
2023-01-25,1,5,157
2023-01-26,1,5,156
2023-01-27,1,5,136
2023-01-28,1,5,131
2023-01-29,1,5,136
2023-01-30,1,5,143
2023-01-31,1,5,153
2023-02-01,1,5,153
2023-02-02,1,5,144
2023-02-03,1,5,142
2023-02-04,1,5,125
2023-02-05,1,5,132
2023-02-06,1,5,148
2023-02-07,1,5,142
2023-02-08,1,5,147
2023-02-09,1,5,148
2023-02-10,1,5,138
2023-02-11,1,5,126
2023-02-12,1,5,131
2023-02-13,1,5,135
2023-02-14,1,5,154
2023-02-15,1,5,149
2023-02-16,1,5,154
2023-02-17,1,5,137
2023-02-18,1,5,130
2023-02-19,1,5,132
2023-02-20,1,5,140
2023-02-21,1,5,150
2023-02-22,1,5,164
2023-02-23,1,5,144
2023-02-24,1,5,136
2023-02-25,1,5,133
2023-02-26,1,5,140
2023-02-27,1,5,135
2023-02-28,1,5,152
2023-03-01,1,5,148
2023-03-02,1,5,150
2023-03-03,1,5,136
2023-03-04,1,5,121
2023-03-05,1,5,137
2023-03-06,1,5,145
2023-03-07,1,5,148
2023-03-08,1,5,150
2023-03-09,1,5,141
2023-03-10,1,5,143
2023-03-11,1,5,138
2023-03-12,1,5,131
2023-03-13,1,5,141
2023-03-14,1,5,151
2023-03-15,1,5,165
2023-03-16,1,5,151
2023-03-17,1,5,135
2023-03-18,1,5,136
2023-03-19,1,5,129
2023-03-20,1,5,148
2023-03-21,1,5,161
2023-03-22,1,5,163
2023-03-23,1,5,153
2023-03-24,1,5,137
2023-03-25,1,5,129
2023-03-26,1,5,130
2023-03-27,1,5,131
2023-03-28,1,5,156
2023-03-29,1,5,154
2023-03-30,1,5,154
2023-03-31,1,5,148
2023-04-01,1,5,136
2023-04-02,1,5,139
2023-04-03,1,5,143
2023-04-04,1,5,152
2023-04-05,1,5,159
2023-04-06,1,5,149
2023-04-07,1,5,140
2023-04-08,1,5,136
2023-04-09,1,5,143
2023-04-10,1,5,143
2023-04-11,1,5,154
2023-04-12,1,5,158
2023-04-13,1,5,157
2023-04-14,1,5,141
2023-04-15,1,5,134
2023-04-16,1,5,137
2023-04-17,1,5,152
2023-04-18,1,5,165
2023-04-19,1,5,150
2023-04-20,1,5,146
2023-04-21,1,5,142
2023-04-22,1,5,138
2023-04-23,1,5,144
2023-04-24,1,5,143
2023-04-25,1,5,150
2023-04-26,1,5,158
2023-04-27,1,5,151
2023-04-28,1,5,148
2023-04-29,1,5,141
2023-04-30,1,5,143
2023-05-01,1,5,148
2023-05-02,1,5,168
2023-05-03,1,5,154
2023-05-04,1,5,156
2023-05-05,1,5,138
2023-05-06,1,5,134
2023-05-07,1,5,138
2023-05-08,1,5,157
2023-05-09,1,5,158
2023-05-10,1,5,156
2023-05-11,1,5,156
2023-05-12,1,5,145
2023-05-13,1,5,137
2023-05-14,1,5,135
2023-05-15,1,5,157
2023-05-16,1,5,159
2023-05-17,1,5,171
2023-05-18,1,5,159
2023-05-19,1,5,149
2023-05-20,1,5,138
2023-05-21,1,5,137
2023-05-22,1,5,150
2023-05-23,1,5,153
2023-05-24,1,5,164
2023-05-25,1,5,163
2023-05-26,1,5,145
2023-05-27,1,5,146
2023-05-28,1,5,140
2023-05-29,1,5,150
2023-05-30,1,5,155
2023-05-31,1,5,151
2023-06-01,1,5,156
2023-06-02,1,5,148
2023-06-03,1,5,147
2023-06-04,1,5,148
2023-06-05,1,5,156
2023-06-06,1,5,155
2023-06-07,1,5,164
2023-06-08,1,5,165
2023-06-09,1,5,150
2023-06-10,1,5,152
2023-06-11,1,5,155
2023-06-12,1,5,151
2023-06-13,1,5,157
2023-06-14,1,5,159
2023-06-15,1,5,150
2023-06-16,1,5,146
2023-06-17,1,5,149
2023-06-18,1,5,134
2023-06-19,1,5,148
2023-06-20,1,5,161
2023-06-21,1,5,159
2023-06-22,1,5,155
2023-06-23,1,5,147
2023-06-24,1,5,143
2023-06-25,1,5,143
2023-06-26,1,5,150
2023-06-27,1,5,167
2023-06-28,1,5,169
2023-06-29,1,5,152
2023-06-30,1,5,136
2023-07-01,1,5,150
2023-07-02,1,5,141
2023-07-03,1,5,156
2023-07-04,1,5,155
2023-07-05,1,5,171
2023-07-06,1,5,172
2023-07-07,1,5,152
2023-07-08,1,5,145
2023-07-09,1,5,146
2023-07-10,1,5,159
2023-07-11,1,5,166
2023-07-12,1,5,170
2023-07-13,1,5,157
2023-07-14,1,5,153
2023-07-15,1,5,144
2023-07-16,1,5,143
2023-07-17,1,5,156
2023-07-18,1,5,160
2023-07-19,1,5,172
2023-07-20,1,5,157
2023-07-21,1,5,154
2023-07-22,1,5,144
2023-07-23,1,5,150
2023-07-24,1,5,154
2023-07-25,1,5,159
2023-07-26,1,5,169
2023-07-27,1,5,160
2023-07-28,1,5,154
2023-07-29,1,5,146
2023-07-30,1,5,143
2023-07-31,1,5,163
2023-08-01,1,5,169
2023-08-02,1,5,165
2023-08-03,1,5,163
2023-08-04,1,5,159
2023-08-05,1,5,146
2023-08-06,1,5,149
2023-08-07,1,5,160
2023-08-08,1,5,164
2023-08-09,1,5,173
2023-08-10,1,5,162
2023-08-11,1,5,150
2023-08-12,1,5,152
2023-08-13,1,5,145
2023-08-14,1,5,169
2023-08-15,1,5,175
2023-08-16,1,5,172
2023-08-17,1,5,166
2023-08-18,1,5,157
2023-08-19,1,5,147
2023-08-20,1,5,153
2023-08-21,1,5,155
2023-08-22,1,5,170
2023-08-23,1,5,174
2023-08-24,1,5,162
2023-08-25,1,5,153
2023-08-26,1,5,144
2023-08-27,1,5,160
2023-08-28,1,5,158
2023-08-29,1,5,167
2023-08-30,1,5,172
2023-08-31,1,5,166
2023-09-01,1,5,160
2023-09-02,1,5,149
2023-09-03,1,5,147
2023-09-04,1,5,155
2023-09-05,1,5,166
2023-09-06,1,5,166
2023-09-07,1,5,164
2023-09-08,1,5,164
2023-09-09,1,5,150
2023-09-10,1,5,152
2023-09-11,1,5,162
2023-09-12,1,5,168
2023-09-13,1,5,171
2023-09-14,1,5,169
2023-09-15,1,5,162
2023-09-16,1,5,158
2023-09-17,1,5,165
2023-09-18,1,5,165
2023-09-19,1,5,182
2023-09-20,1,5,169
2023-09-21,1,5,178
2023-09-22,1,5,157
2023-09-23,1,5,152
2023-09-24,1,5,155
2023-09-25,1,5,162
2023-09-26,1,5,172
2023-09-27,1,5,170
2023-09-28,1,5,172
2023-09-29,1,5,156
2023-09-30,1,5,157
2023-10-01,1,5,164
2023-10-02,1,5,162
2023-10-03,1,5,176
2023-10-04,1,5,177
2023-10-05,1,5,180
2023-10-06,1,5,157
2023-10-07,1,5,159
2023-10-08,1,5,149
2023-10-09,1,5,162
2023-10-10,1,5,174
2023-10-11,1,5,182
2023-10-12,1,5,163
2023-10-13,1,5,165
2023-10-14,1,5,155
2023-10-15,1,5,150
2023-10-16,1,5,166
2023-10-17,1,5,182
2023-10-18,1,5,170
2023-10-19,1,5,169
2023-10-20,1,5,156
2023-10-21,1,5,154
2023-10-22,1,5,165
2023-10-23,1,5,165
2023-10-24,1,5,181
2023-10-25,1,5,181
2023-10-26,1,5,169
2023-10-27,1,5,160
2023-10-28,1,5,152
2023-10-29,1,5,154
2023-10-30,1,5,168
2023-10-31,1,5,175
2023-11-01,1,5,174
2023-11-02,1,5,164
2023-11-03,1,5,163
2023-11-04,1,5,155
2023-11-05,1,5,159
2023-11-06,1,5,169
2023-11-07,1,5,163
2023-11-08,1,5,170
2023-11-09,1,5,184
2023-11-10,1,5,161
2023-11-11,1,5,146
2023-11-12,1,5,153
2023-11-13,1,5,181
2023-11-14,1,5,173
2023-11-15,1,5,184
2023-11-16,1,5,173
2023-11-17,1,5,162
2023-11-18,1,5,163
2023-11-19,1,5,149
2023-11-20,1,5,162
2023-11-21,1,5,174
2023-11-22,1,5,172
2023-11-23,1,5,171
2023-11-24,1,5,169
2023-11-25,1,5,160
2023-11-26,1,5,168
2023-11-27,1,5,170
2023-11-28,1,5,182
2023-11-29,1,5,179
2023-11-30,1,5,171
2023-12-01,1,5,173
2023-12-02,1,5,157
2023-12-03,1,5,164
2023-12-04,1,5,174
2023-12-05,1,5,182
2023-12-06,1,5,174
2023-12-07,1,5,180
2023-12-08,1,5,161
2023-12-09,1,5,165
2023-12-10,1,5,166
2023-12-11,1,5,175
2023-12-12,1,5,173
2023-12-13,1,5,184
2023-12-14,1,5,181
2023-12-15,1,5,168
2023-12-16,1,5,158
2023-12-17,1,5,168
2023-12-18,1,5,172
2023-12-19,1,5,171
2023-12-20,1,5,177
2023-12-21,1,5,174
2023-12-22,1,5,175
2023-12-23,1,5,169
2023-12-24,1,5,171
2023-12-25,1,5,173
2023-12-26,1,5,185
2023-12-27,1,5,177
2023-12-28,1,5,177
2023-12-29,1,5,171
2023-12-30,1,5,158
2023-12-31,1,5,166
2023-01-01,2,1,180
2023-01-02,2,1,174
2023-01-03,2,1,188
2023-01-04,2,1,189
2023-01-05,2,1,183
2023-01-06,2,1,175
2023-01-07,2,1,161
2023-01-08,2,1,170
2023-01-09,2,1,181
2023-01-10,2,1,189
2023-01-11,2,1,185
2023-01-12,2,1,191
2023-01-13,2,1,172
2023-01-14,2,1,176
2023-01-15,2,1,175
2023-01-16,2,1,178
2023-01-17,2,1,198
2023-01-18,2,1,185
2023-01-19,2,1,190
2023-01-20,2,1,182
2023-01-21,2,1,168
2023-01-22,2,1,181
2023-01-23,2,1,180
2023-01-24,2,1,191
2023-01-25,2,1,193
2023-01-26,2,1,186
2023-01-27,2,1,182
2023-01-28,2,1,176
2023-01-29,2,1,166
2023-01-30,2,1,189
2023-01-31,2,1,182
2023-02-01,2,1,198
2023-02-02,2,1,193
2023-02-03,2,1,173
2023-02-04,2,1,171
2023-02-05,2,1,170
2023-02-06,2,1,182
2023-02-07,2,1,189
2023-02-08,2,1,197
2023-02-09,2,1,194
2023-02-10,2,1,186
2023-02-11,2,1,171
2023-02-12,2,1,175
2023-02-13,2,1,175
2023-02-14,2,1,188
2023-02-15,2,1,199
2023-02-16,2,1,197
2023-02-17,2,1,174
2023-02-18,2,1,172
2023-02-19,2,1,176
2023-02-20,2,1,186
2023-02-21,2,1,188
2023-02-22,2,1,197
2023-02-23,2,1,187
2023-02-24,2,1,180
2023-02-25,2,1,178
2023-02-26,2,1,177
2023-02-27,2,1,183
2023-02-28,2,1,193
2023-03-01,2,1,195
2023-03-02,2,1,188
2023-03-03,2,1,180
2023-03-04,2,1,184
2023-03-05,2,1,181
2023-03-06,2,1,184
2023-03-07,2,1,197
2023-03-08,2,1,194
2023-03-09,2,1,196
2023-03-10,2,1,184
2023-03-11,2,1,176
2023-03-12,2,1,181
2023-03-13,2,1,179
2023-03-14,2,1,189
2023-03-15,2,1,191
2023-03-16,2,1,192
2023-03-17,2,1,191
2023-03-18,2,1,189
2023-03-19,2,1,183
2023-03-20,2,1,190
2023-03-21,2,1,186
2023-03-22,2,1,195
2023-03-23,2,1,188
2023-03-24,2,1,180
2023-03-25,2,1,177
2023-03-26,2,1,178
2023-03-27,2,1,178
2023-03-28,2,1,200
2023-03-29,2,1,193
2023-03-30,2,1,194
2023-03-31,2,1,194
2023-04-01,2,1,174
2023-04-02,2,1,168
2023-04-03,2,1,187
2023-04-04,2,1,202
2023-04-05,2,1,208
2023-04-06,2,1,187
2023-04-07,2,1,187
2023-04-08,2,1,177
2023-04-09,2,1,181
2023-04-10,2,1,203
2023-04-11,2,1,190
2023-04-12,2,1,201
2023-04-13,2,1,196
2023-04-14,2,1,191
2023-04-15,2,1,181
2023-04-16,2,1,184
2023-04-17,2,1,188
2023-04-18,2,1,199
2023-04-19,2,1,198
2023-04-20,2,1,198
2023-04-21,2,1,184
2023-04-22,2,1,183
2023-04-23,2,1,183
2023-04-24,2,1,196
2023-04-25,2,1,198
2023-04-26,2,1,192
2023-04-27,2,1,202
2023-04-28,2,1,182
2023-04-29,2,1,178
2023-04-30,2,1,181
2023-05-01,2,1,198
2023-05-02,2,1,189
2023-05-03,2,1,217
2023-05-04,2,1,201
2023-05-05,2,1,189
2023-05-06,2,1,182
2023-05-07,2,1,186
2023-05-08,2,1,195
2023-05-09,2,1,203
2023-05-10,2,1,205
2023-05-11,2,1,197
2023-05-12,2,1,187
2023-05-13,2,1,182
2023-05-14,2,1,184
2023-05-15,2,1,199
2023-05-16,2,1,204
2023-05-17,2,1,188
2023-05-18,2,1,201
2023-05-19,2,1,190
2023-05-20,2,1,184
2023-05-21,2,1,184
2023-05-22,2,1,199
2023-05-23,2,1,206
2023-05-24,2,1,200
2023-05-25,2,1,200
2023-05-26,2,1,185
2023-05-27,2,1,177
2023-05-28,2,1,183
2023-05-29,2,1,199
2023-05-30,2,1,207
2023-05-31,2,1,207
2023-06-01,2,1,203
2023-06-02,2,1,193
2023-06-03,2,1,182
2023-06-04,2,1,189
2023-06-05,2,1,199
2023-06-06,2,1,207
2023-06-07,2,1,211
2023-06-08,2,1,203
2023-06-09,2,1,193
2023-06-10,2,1,191
2023-06-11,2,1,188
2023-06-12,2,1,191
2023-06-13,2,1,203
2023-06-14,2,1,202
2023-06-15,2,1,197
2023-06-16,2,1,191
2023-06-17,2,1,182
2023-06-18,2,1,187
2023-06-19,2,1,187
2023-06-20,2,1,205
2023-06-21,2,1,206
2023-06-22,2,1,197
2023-06-23,2,1,196
2023-06-24,2,1,192
2023-06-25,2,1,181
2023-06-26,2,1,193
2023-06-27,2,1,201
2023-06-28,2,1,202
2023-06-29,2,1,206
2023-06-30,2,1,192
2023-07-01,2,1,187
2023-07-02,2,1,180
2023-07-03,2,1,201
2023-07-04,2,1,200
2023-07-05,2,1,208
2023-07-06,2,1,204
2023-07-07,2,1,201
2023-07-08,2,1,182
2023-07-09,2,1,175
2023-07-10,2,1,199
2023-07-11,2,1,215
2023-07-12,2,1,215
2023-07-13,2,1,204
2023-07-14,2,1,192
2023-07-15,2,1,193
2023-07-16,2,1,186
2023-07-17,2,1,202
2023-07-18,2,1,210
2023-07-19,2,1,214
2023-07-20,2,1,218
2023-07-21,2,1,197
2023-07-22,2,1,187
2023-07-23,2,1,192
2023-07-24,2,1,191
2023-07-25,2,1,204
2023-07-26,2,1,208
2023-07-27,2,1,202
2023-07-28,2,1,197
2023-07-29,2,1,187
2023-07-30,2,1,198
2023-07-31,2,1,201
2023-08-01,2,1,208
2023-08-02,2,1,209
2023-08-03,2,1,206
2023-08-04,2,1,201
2023-08-05,2,1,187
2023-08-06,2,1,190
2023-08-07,2,1,200
2023-08-08,2,1,202
2023-08-09,2,1,207
2023-08-10,2,1,204
2023-08-11,2,1,202
2023-08-12,2,1,193
2023-08-13,2,1,195
2023-08-14,2,1,206
2023-08-15,2,1,209
2023-08-16,2,1,214
2023-08-17,2,1,206
2023-08-18,2,1,199
2023-08-19,2,1,190
2023-08-20,2,1,183
2023-08-21,2,1,202
2023-08-22,2,1,218
2023-08-23,2,1,217
2023-08-24,2,1,212
2023-08-25,2,1,205
2023-08-26,2,1,194
2023-08-27,2,1,196
2023-08-28,2,1,200
2023-08-29,2,1,210
2023-08-30,2,1,216
2023-08-31,2,1,214
2023-09-01,2,1,199
2023-09-02,2,1,192
2023-09-03,2,1,196
2023-09-04,2,1,207
2023-09-05,2,1,205
2023-09-06,2,1,203
2023-09-07,2,1,206
2023-09-08,2,1,194
2023-09-09,2,1,192
2023-09-10,2,1,196
2023-09-11,2,1,203
2023-09-12,2,1,220
2023-09-13,2,1,216
2023-09-14,2,1,211
2023-09-15,2,1,204
2023-09-16,2,1,190
2023-09-17,2,1,203
2023-09-18,2,1,205
2023-09-19,2,1,217
2023-09-20,2,1,210
2023-09-21,2,1,202
2023-09-22,2,1,206
2023-09-23,2,1,198
2023-09-24,2,1,194
2023-09-25,2,1,202
2023-09-26,2,1,220
2023-09-27,2,1,210
2023-09-28,2,1,219
2023-09-29,2,1,198
2023-09-30,2,1,200
2023-10-01,2,1,197
2023-10-02,2,1,210
2023-10-03,2,1,212
2023-10-04,2,1,216
2023-10-05,2,1,212
2023-10-06,2,1,198
2023-10-07,2,1,201
2023-10-08,2,1,197
2023-10-09,2,1,206
2023-10-10,2,1,211
2023-10-11,2,1,205
2023-10-12,2,1,211
2023-10-13,2,1,216
2023-10-14,2,1,202
2023-10-15,2,1,200
2023-10-16,2,1,207
2023-10-17,2,1,216
2023-10-18,2,1,221
2023-10-19,2,1,207
2023-10-20,2,1,210
2023-10-21,2,1,203
2023-10-22,2,1,205
2023-10-23,2,1,211
2023-10-24,2,1,217
2023-10-25,2,1,222
2023-10-26,2,1,217
2023-10-27,2,1,203
2023-10-28,2,1,197
2023-10-29,2,1,202
2023-10-30,2,1,217
2023-10-31,2,1,211
2023-11-01,2,1,212
2023-11-02,2,1,215
2023-11-03,2,1,206
2023-11-04,2,1,201
2023-11-05,2,1,204
2023-11-06,2,1,209
2023-11-07,2,1,226
2023-11-08,2,1,212
2023-11-09,2,1,211
2023-11-10,2,1,206
2023-11-11,2,1,193
2023-11-12,2,1,202
2023-11-13,2,1,219
2023-11-14,2,1,219
2023-11-15,2,1,222
2023-11-16,2,1,209
2023-11-17,2,1,204
2023-11-18,2,1,200
2023-11-19,2,1,202
2023-11-20,2,1,218
